nose_x,l_shouldr_x,r_shoulder_x,l_elbow_x,r_elbow_x,l_wrist_x,r_wrist_x,l_hip_x,r_hip_x,l_knee_x,r_knee_x,l_ankle_x,r_ankle_x,nose_y,l_shouldr_y,r_shoulder_y,l_elbow_y,r_elbow_y,l_wrist_y,r_wrist_y,l_hip_y,r_hip_y,l_knee_y,r_knee_y,l_ankle_y,r_ankle_y,nose_z,l_shouldr_z,r_shoulder_z,l_elbow_z,r_elbow_z,l_wrist_z,r_wrist_z,l_hip_z,r_hip_z,l_knee_z,r_knee_z,l_ankle_z,r_ankle_z,Output
0.459884167,0.51809305,0.406169742,0.531171679,0.382033885,0.535633206,0.379980087,0.489047855,0.423569679,0.496714503,0.42125082,0.499457508,0.413255841,0.255827278,0.343854368,0.342363149,0.445637763,0.451139778,0.547752202,0.541783988,0.552868783,0.551913202,0.693052232,0.691612542,0.836350083,0.837254405,-0.365875483,-0.166148126,-0.143994153,-0.135099426,-0.101178095,-0.242843941,-0.18456535,0.000600524,-0.000658309,0.020795461,0.026119385,0.162370056,0.19848451,0
0.456153542,0.518179357,0.406043142,0.530737936,0.38213253,0.534768224,0.379268676,0.487801552,0.422731161,0.496839136,0.420354128,0.499594152,0.413511753,0.25568822,0.34439379,0.342209816,0.447958618,0.450473607,0.548151076,0.541881382,0.553436458,0.552227259,0.694231391,0.693091631,0.83619678,0.836544931,-0.353863508,-0.157516181,-0.133327514,-0.119972549,-0.098461673,-0.219835758,-0.192602694,0.001029137,-0.001128243,0.038373116,0.021743488,0.183285296,0.193387285,0
0.458304733,0.517556131,0.405390441,0.530015469,0.382058293,0.533307195,0.378351033,0.487334073,0.422250032,0.496338755,0.420538008,0.499473155,0.41352573,0.255585343,0.344703078,0.341112107,0.450650066,0.449581414,0.549165905,0.540894926,0.553080499,0.551621437,0.694224954,0.692883074,0.837043464,0.837435842,-0.369084418,-0.159490973,-0.147907197,-0.114297315,-0.088243291,-0.216289237,-0.162482768,0.002028937,-0.002136194,0.036547612,0.008306828,0.186465472,0.168340325,0
0.456429899,0.517497063,0.405583531,0.529777408,0.381928772,0.532894492,0.377779871,0.485903263,0.421092689,0.495489538,0.418823779,0.499100685,0.41266638,0.256182134,0.344516397,0.340900451,0.450337082,0.448766142,0.548751593,0.541495502,0.554170489,0.552818894,0.694010437,0.694131017,0.83580476,0.837925017,-0.353303492,-0.156054527,-0.13590014,-0.127802819,-0.097901672,-0.23031199,-0.201555684,0.002015416,-0.002104115,0.048290163,0.026592731,0.206330106,0.182455435,0
0.457358927,0.517025352,0.405030578,0.529840171,0.381385475,0.533301234,0.378197253,0.486607462,0.421115696,0.495544523,0.418808758,0.499204725,0.412396729,0.254713655,0.344003975,0.341270268,0.449434191,0.451321483,0.546775401,0.543070018,0.554127395,0.552945793,0.695043445,0.693378687,0.836900353,0.836083949,-0.375164926,-0.168429539,-0.153533429,-0.129850745,-0.120850109,-0.23305054,-0.22070387,0.002440317,-0.002535562,0.043876268,0.034196872,0.184642971,0.217345759,0
0.455635458,0.516879737,0.404662788,0.530080557,0.381653875,0.533848822,0.377444118,0.486729234,0.421507269,0.495393664,0.419664472,0.49917227,0.413215458,0.254248291,0.345447987,0.341477215,0.451577812,0.450213939,0.548615754,0.541424155,0.553856969,0.552494705,0.694164336,0.691382349,0.838666141,0.835949779,-0.368819445,-0.170077428,-0.144466862,-0.136935353,-0.10396342,-0.242635891,-0.20603016,0.000298475,-0.000384691,0.046055309,0.024472486,0.204996854,0.194942191,0
0.455548942,0.516347945,0.403354347,0.530165493,0.381633431,0.533810556,0.377130091,0.486159563,0.420612335,0.495123535,0.417406648,0.498935401,0.413092464,0.251180142,0.344478577,0.34114176,0.449360162,0.449747056,0.548532426,0.540915668,0.555136263,0.553537428,0.695292413,0.695660472,0.83810997,0.837863088,-0.340884149,-0.148644209,-0.127385721,-0.125034362,-0.096034899,-0.228995368,-0.203704447,-0.001172558,0.001093077,0.023420544,0.030323882,0.163123801,0.200517416,0
0.455186188,0.516045272,0.403136969,0.52931875,0.382385492,0.533248901,0.376517326,0.485655636,0.420288324,0.494913518,0.420020968,0.4987019,0.412812322,0.254819423,0.345042616,0.342527717,0.448533058,0.450892359,0.547365069,0.542475581,0.554325104,0.552322745,0.695492148,0.69278419,0.83770597,0.837280095,-0.368711591,-0.163791358,-0.141028792,-0.134528786,-0.092985749,-0.248343304,-0.182665735,0.002205604,-0.002312519,0.046871018,-0.014684461,0.203286618,0.147113279,0
0.453555107,0.515830815,0.403544575,0.529177189,0.381192654,0.533303142,0.377534181,0.485633224,0.420101643,0.494873852,0.418399245,0.498628855,0.413044065,0.254637659,0.344275296,0.341926038,0.450286478,0.449948668,0.547781765,0.541929126,0.555457473,0.554742932,0.694815814,0.693722367,0.837181389,0.836345315,-0.368751347,-0.166880772,-0.146256909,-0.137927413,-0.122215912,-0.249416351,-0.235993579,0.001186865,-0.001268644,0.044345971,0.029301893,0.206305593,0.20530951,0
0.458080232,0.515296042,0.4025774,0.528704107,0.381140292,0.532974601,0.378241867,0.485884815,0.420063794,0.494482696,0.418969482,0.499027967,0.412582636,0.254035205,0.343315512,0.340900242,0.448046595,0.450545251,0.546994925,0.541961968,0.55291152,0.551366031,0.693056762,0.691476643,0.836739898,0.836475313,-0.375801712,-0.156342611,-0.154405564,-0.107823357,-0.093897894,-0.213719964,-0.170930475,0.002792295,-0.002889964,0.035835557,0.007021514,0.188741744,0.171553642,0
0.456325114,0.515357912,0.40358147,0.528832555,0.381140083,0.53332901,0.378284782,0.485543787,0.419904858,0.494472742,0.418016493,0.499074876,0.412612051,0.257159978,0.343342781,0.340800881,0.448803455,0.451636672,0.546595991,0.542536557,0.552911997,0.551607549,0.693702519,0.693682015,0.836540461,0.837173522,-0.360164106,-0.165910676,-0.144447103,-0.126049936,-0.094617426,-0.222726732,-0.173591509,0.000953706,-0.001053596,0.024225155,0.016898191,0.16319789,0.178834051,0
0.452265352,0.515292287,0.401890934,0.528674304,0.38041988,0.533001304,0.375104338,0.485333383,0.419926792,0.49414438,0.418238312,0.498902887,0.41296649,0.255966395,0.34471491,0.341868132,0.450690001,0.450678229,0.547797799,0.541936457,0.554514885,0.553475022,0.693632007,0.695934117,0.837056279,0.839462161,-0.384406626,-0.184224993,-0.154833212,-0.159793913,-0.123037972,-0.271604806,-0.234912723,7.04e-05,-0.000160097,0.033264279,0.020703305,0.180689901,0.199236706,0
0.453437984,0.514197648,0.401674509,0.528153002,0.380251229,0.532915592,0.377226442,0.485075414,0.41927439,0.494723558,0.41857475,0.499131531,0.41241774,0.253939897,0.342548698,0.341129303,0.446928889,0.450784981,0.544744313,0.543195367,0.551779687,0.55110687,0.693733752,0.692622125,0.836050868,0.837052107,-0.377280027,-0.172322884,-0.158446223,-0.125932291,-0.097008362,-0.219226792,-0.166830957,0.002201003,-0.00229223,0.034918107,-0.007461384,0.180938035,0.150893927,0
0.455297291,0.514238894,0.402880669,0.528156638,0.379660279,0.533050001,0.376031637,0.485833228,0.420707881,0.494722933,0.418379128,0.499286562,0.41283077,0.257228136,0.343088806,0.341491014,0.448403746,0.451714069,0.54505074,0.541881144,0.553675592,0.553285241,0.694695771,0.693282843,0.83592993,0.836562812,-0.359855205,-0.151340321,-0.145255134,-0.118411519,-0.10873685,-0.239803463,-0.211022452,0.002267477,-0.002358228,0.046950705,0.021350365,0.202028513,0.184283704,0
0.456865072,0.514424801,0.40225634,0.528138936,0.38006705,0.533132195,0.37675488,0.485320807,0.419294298,0.493957102,0.419156551,0.499403864,0.413410723,0.256707639,0.342738628,0.340230346,0.447371691,0.44833836,0.54551816,0.542725503,0.550913274,0.549826801,0.691299796,0.689006627,0.836626828,0.836432338,-0.389321715,-0.170341879,-0.157780752,-0.132011622,-0.096325688,-0.238350704,-0.169086874,0.002609381,-0.002674439,0.011309943,-0.015052063,0.144915134,0.134465724,0
0.456662983,0.514825284,0.401951969,0.528147578,0.380356073,0.532781422,0.377870977,0.485271692,0.419920057,0.494427443,0.419002354,0.49918437,0.412620842,0.258665532,0.344645023,0.342157453,0.451890945,0.452724457,0.549329579,0.546032071,0.553540289,0.552099347,0.69469589,0.69160974,0.838161409,0.837755263,-0.38023597,-0.172336236,-0.157177866,-0.138935849,-0.105731592,-0.253618926,-0.188832715,0.002650826,-0.002726176,0.019818528,0.004952187,0.156713963,0.163448334,0
0.456858933,0.514924705,0.402596325,0.528331995,0.380109847,0.533188224,0.377035022,0.48588866,0.420458496,0.494387954,0.417737663,0.498470217,0.413081467,0.257925332,0.345439076,0.341564208,0.452846318,0.451990604,0.549453676,0.543294191,0.55294925,0.551619589,0.694096386,0.691134274,0.839050114,0.837205172,-0.36496976,-0.163829893,-0.146754071,-0.133812279,-0.11888285,-0.254647225,-0.218541861,0.000131276,-0.000225138,0.021325801,0.003688458,0.158591449,0.144020811,0
0.452783585,0.51458323,0.402780056,0.528535962,0.380269945,0.53390044,0.374832332,0.486801714,0.421055555,0.494244993,0.419052303,0.49876532,0.413113296,0.256014615,0.343698353,0.341166437,0.447938919,0.449745953,0.546713233,0.541632056,0.552174032,0.551094413,0.692467034,0.690491557,0.83794415,0.836978674,-0.361930311,-0.163064435,-0.138270348,-0.132287458,-0.092335835,-0.233119398,-0.19014436,0.000285087,-0.000384623,0.025386939,0.007415687,0.171190664,0.170408592,0
0.452185392,0.514671803,0.402977616,0.528649449,0.380447358,0.533620477,0.3759,0.485927522,0.420325339,0.49445492,0.418645561,0.499195814,0.412723213,0.257868826,0.344350874,0.341531187,0.448450625,0.450247556,0.548220098,0.543716133,0.554167449,0.55284375,0.695198059,0.693780363,0.838042557,0.838877261,-0.402691513,-0.198547542,-0.159271404,-0.172102556,-0.1133973,-0.288412571,-0.210010961,-0.000579794,0.00052843,0.066247866,0.01231625,0.244662404,0.18031165,0
0.454603583,0.514765859,0.402222544,0.528327823,0.379432738,0.533222437,0.376844466,0.485675901,0.420306027,0.493974984,0.418515593,0.498847097,0.41258502,0.256041229,0.344450086,0.342156291,0.450208366,0.453727752,0.548899889,0.545150459,0.555336058,0.554270148,0.695192575,0.69436866,0.837962091,0.837824404,-0.352175385,-0.155509189,-0.13290146,-0.128523245,-0.101876214,-0.241585091,-0.204347044,0.001366449,-0.001445315,0.031385887,0.022200501,0.178854734,0.191437468,0
0.453855127,0.514777541,0.402064502,0.528522193,0.380073696,0.533588529,0.376663387,0.486260086,0.420722306,0.494315237,0.418646634,0.499239266,0.413246483,0.250813067,0.342047155,0.34026736,0.447055846,0.451396853,0.545187414,0.543033838,0.553197861,0.551989734,0.693461537,0.693162322,0.836187184,0.83727783,-0.379942536,-0.167659193,-0.15766257,-0.122569919,-0.108458355,-0.225303322,-0.19033803,0.000946985,-0.001041227,0.042655237,0.008955988,0.205313087,0.177889317,0
0.455045998,0.514932871,0.403268397,0.528900623,0.379067391,0.534056902,0.374680102,0.485993207,0.420543611,0.493907779,0.418613613,0.498920202,0.413215727,0.255348355,0.34384352,0.341596335,0.447871298,0.452224672,0.547899365,0.543040633,0.554995656,0.554048657,0.694326937,0.6939255,0.837475002,0.838315785,-0.350916207,-0.155446813,-0.131765217,-0.130820438,-0.099142238,-0.239397734,-0.200511649,-0.001411216,0.001321529,0.018064672,0.015112211,0.152432486,0.173160464,0
0.455182791,0.515214801,0.402577013,0.529013157,0.379520565,0.533978581,0.375124007,0.486343056,0.421013266,0.494289815,0.418617964,0.499161243,0.412465185,0.254187256,0.343166023,0.342293829,0.447073817,0.453168273,0.548449278,0.544878781,0.553714335,0.552469254,0.694767773,0.695061624,0.836961031,0.839381039,-0.401064336,-0.192223042,-0.16907616,-0.150866762,-0.10890466,-0.25844425,-0.187301129,0.001320269,-0.0014165,0.062564842,-0.001451644,0.237536833,0.162381142,0
0.454864651,0.514959753,0.402522415,0.528925598,0.379145086,0.533901393,0.377357304,0.485760212,0.420050561,0.49416846,0.418592781,0.49936986,0.412490696,0.253844053,0.343041152,0.340943933,0.447946638,0.449943572,0.546825111,0.542628229,0.554931223,0.553363681,0.693570077,0.692627966,0.837356508,0.837796032,-0.332806289,-0.142214045,-0.124405071,-0.111399032,-0.094502352,-0.221802637,-0.185781121,0.001487085,-0.001586887,0.033790566,0.013108571,0.176503569,0.174938932,0
0.454908937,0.515667677,0.403992355,0.529024124,0.380563378,0.533557296,0.376943767,0.486527622,0.421092123,0.494614542,0.418606579,0.499304533,0.41250509,0.249342859,0.342569619,0.340106577,0.449070424,0.450250179,0.548690975,0.542935133,0.553992689,0.553273082,0.694466174,0.692539394,0.836991847,0.837310433,-0.353827894,-0.158240229,-0.139345348,-0.113048926,-0.085847043,-0.204446107,-0.160044104,4.6e-05,-0.000134518,0.024062492,0.012454045,0.16410464,0.167051941,0
0.454288393,0.516268075,0.404213667,0.52930963,0.379934341,0.533697784,0.377310663,0.486543953,0.420967281,0.494303137,0.419174612,0.499198258,0.412788212,0.252124131,0.343191326,0.341236383,0.447866648,0.451797575,0.548731685,0.542410195,0.553984582,0.553481281,0.693158865,0.693291068,0.836898506,0.838333786,-0.356496423,-0.155736074,-0.138859168,-0.133411199,-0.098997764,-0.256585509,-0.191798091,0.000993817,-0.001094317,0.025747191,0.013506023,0.167923719,0.174776345,0
0.453517526,0.515905738,0.403890371,0.529383004,0.380288184,0.534131885,0.375844836,0.486480057,0.420512497,0.494533151,0.419029653,0.499561161,0.413083017,0.252497733,0.343187004,0.340790391,0.447615325,0.448962659,0.549095869,0.541491687,0.555423498,0.553867459,0.694200099,0.694905698,0.836966932,0.838520229,-0.347798377,-0.156380937,-0.131451204,-0.120799683,-0.097208343,-0.211213678,-0.199366957,0.000920192,-0.001031287,0.038543276,0.018149264,0.187515825,0.183899552,0
0.45090729,0.515380204,0.403632462,0.529069304,0.380251467,0.533624768,0.376603454,0.485656589,0.420688957,0.494276762,0.418495595,0.499393314,0.412838995,0.254320323,0.342788875,0.340914547,0.448462576,0.453635573,0.55010736,0.545483589,0.555216968,0.553523242,0.694238722,0.693778455,0.836953163,0.837807119,-0.343298048,-0.153775007,-0.132130265,-0.111301303,-0.077050194,-0.200152829,-0.147235125,0.000745622,-0.000852698,0.036563255,0.012785964,0.17798081,0.168331891,0
0.457007885,0.516297698,0.403713614,0.528956771,0.380338252,0.533671319,0.378392339,0.485558659,0.41956678,0.494122028,0.417822659,0.499483675,0.412447304,0.245651677,0.343707621,0.342124403,0.449087352,0.453608483,0.550604999,0.543165624,0.554960907,0.553141654,0.69368577,0.692175686,0.836930335,0.838758707,-0.373277903,-0.163897991,-0.156463683,-0.130506992,-0.109856106,-0.236339003,-0.207071304,0.001792143,-0.001885031,0.054066092,0.000872263,0.222449869,0.174096197,0
0.462086022,0.516426921,0.403879642,0.528754532,0.380479217,0.532572627,0.378162205,0.486406624,0.421060473,0.494432926,0.417844296,0.499526024,0.411556661,0.244827062,0.343554884,0.3417238,0.449286819,0.452920526,0.549076974,0.541762948,0.555019438,0.554017723,0.695066392,0.695561469,0.83501637,0.838797748,-0.338554442,-0.137267917,-0.137374014,-0.103205897,-0.101529941,-0.217641786,-0.191293076,0.004538095,-0.004644179,0.065538779,0.01622772,0.236235529,0.181952432,0
0.465694964,0.516003072,0.403900146,0.527627349,0.380868256,0.531013906,0.377537787,0.486264616,0.4212358,0.494219214,0.418610334,0.49874869,0.412135363,0.25152877,0.344822049,0.340892226,0.452345818,0.4532471,0.552194297,0.542700946,0.553050816,0.551321626,0.693730295,0.692450166,0.837015271,0.838125169,-0.362477154,-0.150463536,-0.160432488,-0.109733701,-0.124925658,-0.223078445,-0.212035924,0.009212841,-0.009302058,0.04578831,-0.004291305,0.192135841,0.168285862,0
0.453747928,0.515701652,0.403506428,0.527942777,0.380390435,0.532264709,0.376776248,0.486017555,0.420878798,0.49393177,0.418467194,0.498687565,0.412679613,0.247047916,0.344497859,0.340757817,0.450600266,0.450527132,0.55238986,0.540984988,0.554093063,0.552515566,0.694452047,0.694415748,0.836394489,0.837831199,-0.340344131,-0.144071922,-0.132486433,-0.09711276,-0.086572632,-0.191796631,-0.183107346,0.001856619,-0.001963519,0.044155255,0.017976768,0.203058049,0.181095138,0
0.456285089,0.516556501,0.404029846,0.529201865,0.380654573,0.533394039,0.377092034,0.486623615,0.42144084,0.494478166,0.418910086,0.499118745,0.412695229,0.250711322,0.344641834,0.341442674,0.452157974,0.451022774,0.551803827,0.541631818,0.555432737,0.55512464,0.695869684,0.694231927,0.837867618,0.837296367,-0.345587105,-0.15277417,-0.142218322,-0.111945018,-0.106343329,-0.200190231,-0.177405998,0.001843151,-0.001964252,0.040446479,0.028452232,0.186503127,0.205060959,0
0.449327469,0.509688854,0.397000939,0.524919748,0.37713331,0.530562341,0.371470034,0.483278096,0.418027252,0.49331364,0.418292135,0.499077946,0.412954628,0.251015574,0.344626695,0.341185749,0.451885223,0.450409025,0.551379383,0.541897416,0.552403569,0.55196017,0.692605793,0.69113791,0.836705387,0.838510454,-0.374216259,-0.166334882,-0.157195181,-0.113025129,-0.108948395,-0.202643842,-0.180143997,0.004269917,-0.004410845,0.032938082,0.008332225,0.185309201,0.175850406,0
0.432182938,0.491595089,0.382048428,0.507843196,0.36209023,0.514229178,0.356304526,0.467618048,0.403246492,0.483449996,0.406610817,0.498530775,0.411655754,0.254745364,0.342784017,0.33781305,0.449461192,0.446451008,0.550234139,0.545108616,0.546205699,0.547558546,0.690479219,0.692033648,0.840232015,0.837770641,-0.37325111,-0.16536659,-0.149709597,-0.103449501,-0.091280855,-0.180289418,-0.160710007,-0.0013535,0.001221401,-0.014701618,0.020825565,0.101616934,0.190941736,0
0.420019329,0.471409172,0.361103535,0.489521414,0.343010962,0.497890413,0.339332044,0.453641951,0.388098508,0.47417444,0.398548543,0.492713392,0.410292,0.247805193,0.339190006,0.337979108,0.447079748,0.444500744,0.546900332,0.545883775,0.543536842,0.547994196,0.686840475,0.688880146,0.835205138,0.835946977,-0.413047373,-0.189711481,-0.185494483,-0.127816305,-0.132798791,-0.212995604,-0.201725811,-0.00323608,0.003131956,0.018772583,0.008829093,0.172866255,0.199660763,0
0.419724464,0.479435831,0.3708525,0.497568786,0.350900948,0.506764472,0.346976548,0.460566342,0.395085633,0.47582826,0.400715649,0.483518511,0.410138518,0.24856396,0.339767516,0.34245798,0.44674924,0.45650208,0.548440993,0.553785622,0.549059987,0.554801226,0.694610476,0.694474936,0.833076715,0.836497545,-0.397547305,-0.188571662,-0.168477729,-0.138767436,-0.110092483,-0.218137339,-0.181511521,0.001683392,-0.00180056,0.04360003,0.024114843,0.210876822,0.200593829,0
0.440423876,0.500244975,0.387985677,0.516827106,0.371591657,0.524036348,0.366024166,0.480073512,0.414396614,0.486404359,0.414866745,0.485752583,0.412014812,0.249063328,0.33787021,0.341652066,0.443383694,0.452441752,0.544255137,0.54470706,0.550534487,0.552555323,0.691947401,0.688610971,0.833812356,0.834257185,-0.398273438,-0.16980435,-0.1656892,-0.118786849,-0.103431955,-0.224238753,-0.186766937,0.005833198,-0.005899202,0.05908943,9.42e-05,0.227709562,0.170830891,0
0.463294894,0.522513211,0.409335315,0.538873076,0.389380366,0.54197377,0.38171953,0.496873468,0.430591345,0.498092979,0.425319731,0.487539768,0.413608849,0.253793269,0.339331985,0.344253212,0.448678076,0.457742333,0.554495811,0.556265593,0.553025782,0.550262392,0.695912242,0.690677464,0.836897194,0.837366045,-0.44709897,-0.223654106,-0.208375499,-0.172043025,-0.149952129,-0.25428468,-0.224201843,0.007977226,-0.008083152,0.0553222,-0.030232821,0.234187528,0.121401586,0
0.474648565,0.534601092,0.420278639,0.553177953,0.397238314,0.550726593,0.391720682,0.505477786,0.439553887,0.499890476,0.428386778,0.488175333,0.412498146,0.254491627,0.340425223,0.345015645,0.449072331,0.45539999,0.553530514,0.54752785,0.559916556,0.556394339,0.701679885,0.695820093,0.838132679,0.835074127,-0.388322383,-0.175157726,-0.162443534,-0.123446248,-0.108420588,-0.219714209,-0.194626004,-0.000701705,0.000656202,0.049129225,0.023883026,0.210576817,0.194017336,0
